Gene_A,Gene_B,posterior_edge
Il12rb2,Il12rb1,0.6016726900629867
Nr5a2,Nr5a2,0.5624386231525265
Man1a1,Man1a1,0.5
Rangap1,Rangap1,0.506256529481345
Syt1,Syt1,0.5
Tsc2,Tsc1,0.5224268022679275
Rab11b,Kcnma1,0.5
Kcnma1,Hspa8,0.5
Nf2,Nf2,0.5
Abraxas1,Abraxas1,0.7530053465376232
Nedd4,Grb10,0.5
Nedd4,Scnn1a,0.5
Nedd4,Ndfip1,0.5
Nedd4,Scnn1b,0.5
Nedd4,Scnn1g,0.5
Grb10,Igf1r,0.5
Scnn1a,Nedd4l,0.5
Scnn1b,Nedd4l,0.5
Scnn1g,Nedd4l,0.5
Tead4,Tead4,0.5000000000000001
Tead4,Vgll4,0.5000000000000001
Tead4,Vgll1,0.5000000000000001
Tead4,Wwtr1,0.5
Rph3a,Rab8a,0.49999999999999994
Rph3a,Rab27a,0.5
Rab27a,Mlph,0.5
Rab27a,Rab27a,0.5
Rab27a,Sytl4,0.5
Capza1,Capzb,0.5
Tab1,Tab1,0.6340273606979436
Crat,Crat,0.5
Rpl35,Pa2g4,0.9209766570441489
Rpl35,Rpl37,0.9623562669229736
Syk,Clec7a,0.5
Clec7a,Clec7a,0.5
Sat1,Sat1,0.5
Glrb,Gphn,0.5
Il15,Il15,0.5
Il15,Il15ra,0.5
Xpo4,Xpo4,0.606755275441371
Kcnj6,Kcnj6,0.5
Brca1,Palb2,0.5
Palb2,Palb2,0.5
Cdk5,Cdk5r1,0.501747115614891
Sult1e1,Sult1e1,0.5
Hsd11b1,Hsd11b1,0.5
Ahcy,Ahcy,0.5
Sftpb,Sftpb,0.5
Shmt1,Shmt1,0.5
Acadvl,Acadvl,0.5
Pa2g4,Rpl26,0.8877585458417177
Rpl26,Rpl39,0.8913619334810066
Rpl26,Rpl39l,0.8913619334810066
Defa14,Defa14,0.5
Dvl1,Dvl1,0.5
Dvl1,Dact1,0.5
Dact1,Dvl2,0.5
Dact1,Vangl2,0.5
Rab7a,Osbpl1a,0.5
Osbpl1a,Osbpl1a,0.5
Rorc,Rorc,0.5
Rorc,Foxp3,0.5
Foxp3,Foxp3,0.5
Cav3,Cacna1c,0.5
Kpna2,Kpna2,0.5000000000000001
Kpna2,Tnrc6a,0.5000000000000001
Kpna2,Ncbp1,0.5000000000000001
Kpna2,Nup50,0.5000000000000001
Kpna2,Ddx21,0.5000000000000001
Ifnlr1,Ifnlr1,0.5311009145807968
Ndufs6,Ndufs1,0.9959312237150372
Ndufs6,Ndufs4,0.9959319890379257
Ndufs6,Ndufv2,0.973221578827596
Ndufs1,Ndufv3,0.9547546836928199
Ndufs1,Ndufv1,0.9773017580332832
Ndufs1,Ndufa2,0.689931232279657
Ndufs1,Ndufs4,0.9999109495546267
Ndufs1,Ndufv2,0.9770183292277036
Ndufs4,Ndufv3,0.9547553854719206
Ndufs4,Ndufv1,0.9773024946071119
Ndufs4,Ndufa5,0.9962568729069257
Ndufs4,Ndufv2,0.977019065364144
Ndufv2,Ndufv3,0.9339305917951526
Ndufv2,Ndufv1,0.95544519222182
Hmga2,Chaf1a,0.5146713617282986
Chaf1a,Cbx1,0.6016297741841766
Pdx1,Pcif1,0.5
Pdx1,Spop,0.5
Spop,Gli2,0.5
Spop,Spop,0.5
Nudt1,Nudt1,0.5
Npas4,Arnt2,0.5068063516825715
Idh2,Idh2,0.5
Stom,Stom,0.5
Rad23b,Ngly1,0.49999999999999994
Ngly1,Ngly1,0.49999999999999994
Ngly1,Amfr,0.49999999999999994
Psmd10,Psmd10,0.49999999999999994
Galc,Galc,0.5
Galc,Psap,0.5
Psap,Psap,0.5
Acod1,Acod1,0.5
Slc12a2,Stk39,0.5
Stk39,Stk39,0.5
Ctsk,Ctsk,0.5
Adk,Adk,0.5
Cdh11,Cdh11,0.5
Cidec,Cidec,0.5
Tcl1a,Tcl1a,0.5
Cda,Cda,0.5
Cd38,Cd38,0.5
Mrps21,Mrps6,0.5
Mrps21,Rbfa,0.5
Mrps21,Mrps18c,0.5
Mrps21,Mrps2,0.5
Mrps21,Chchd1,0.5
Mrps21,Mrps28,0.5
Mrps21,Mrps9,0.5
Mrps21,Mrps11,0.5
Mrps6,Rbfa,0.5
Mrps6,Mrps26,0.5
Mrps6,Mrps18c,0.5
Mrps6,Mrps23,0.5
Mrps6,Mrps2,0.5
Mrps6,Chchd1,0.5
Mrps6,Mrps28,0.5
Mrps6,Mrps15,0.5
Rbfa,Mrps7,0.5
Rbfa,Mrps18c,0.5
Rbfa,Mrps2,0.5
Rbfa,Mrps5,0.5
Rbfa,Mrps28,0.5
Rbfa,Mrps9,0.5
Rbfa,Mrps11,0.5
Rbfa,Mettl15,0.5
Mrps18c,Mrps26,0.5
Mrps18c,Mrps23,0.5
Mrps18c,Mrps2,0.5
Mrps18c,Mrps28,0.5
Mrps18c,Mrps11,0.5
Mrps2,Mrps23,0.5
Mrps2,Mrps5,0.5
Mrps2,Chchd1,0.5
Mrps2,Mrps28,0.5
Mrps2,Mrps9,0.5
Chchd1,Mrps7,0.5
Chchd1,Mrps23,0.5
Chchd1,Mrps28,0.5
Chchd1,Mrps11,0.5
Mrps28,Mrps23,0.5
Mrps28,Mrps9,0.5
Mrps9,Mrps7,0.5
Mrps9,Mrps10,0.5
Mrps9,Mrps35,0.5
Mrps9,Mrps5,0.5
Mrps9,Mrps24,0.5
Mrps9,Mrps14,0.5
Mrps9,Dap3,0.5
Mrps11,Mrps7,0.5
Mrps11,Mettl15,0.5
Mrps26,Mrps18b,0.5
Mrps26,Mrps16,0.5
Mrps26,Mrps22,0.5
Mrps26,Mrps15,0.5
Mrps26,Mrps34,0.5
Mrps23,Mrps5,0.5
Mrps15,Aurkaip1,0.5
Rps23,Rps11,0.923997574061942
Rps23,Fau,0.9259553364057849
Rps24,Rps4x,0.858628575428783
Rnf216,Ube2l3,0.5128255396849866
Ube2l3,Prkn,0.5542157036244219
Ube2l3,Arih2,0.5128255396849866
Tlr7,Unc93b1,0.5
Unc93b1,Tlr13,0.5
Unc93b1,Tlr3,0.5
Unc93b1,Tlr9,0.5
Tpm1,Tpm1,0.5
Tpm1,Actc1,0.5
Tpm1,Acta1,0.5
Actc1,Actc1,0.5
Acta1,Arpc4,0.5
Acta1,Actr2,0.5
Acta1,Acta1,0.5
Acta1,Actr3,0.5
Acta1,Arpc2,0.5
Acta1,Arpc1b,0.5
Ripk2,Nod2,0.5
Il1rapl1,Il1rapl1,0.5000069076728328
Il1rapl1,Ptprd,0.5000138975627901
Ptprd,Lrfn1,0.5000138975619798
Ptprd,Ptprd,0.5000279605384012
Ptprd,Slitrk2,0.5000106234618694
Ptprd,Nlgn3,0.5000138975619798
Kdm2a,Kdm2a,0.5
Arpc4,Actr2,0.5
Arpc4,Actr3,0.5
Arpc4,Arpc5,0.5
Arpc4,Arpc2,0.5
Arpc4,Arpc1b,0.5
Actr2,Actr3,0.5
Actr2,Arpc3,0.5
Actr2,Arpc1b,0.5
Actr3,Arpc2,0.5
Actr3,Arpc3,0.5
Arpc5,Arpc1b,0.5
Arpc2,Arpc1b,0.5
Ruvbl1,Ruvbl2,0.5009251903537482
Pdxp,Pdxp,0.5
Ube2g2,Ube2g2,0.5
Ube2g2,Rbx1,0.5
Rbx1,Ube2d1,0.5
Actb,Pfn1,0.5000072258356182
Actb,Trpm7,0.500009452798894
Trpm7,Myh9,0.5000017851815843
Trpm7,Trpm7,0.5000046984805242
Eif4g1,Eif4e,0.5
Rps29,Rps10,0.8433767683097808
Rpl39,Rpl34,0.9419834370117335
Rpl39,Rpl37,0.9355338371593399
Rpl39l,Rpl34,0.9419834370117335
Rpl39l,Rpl37,0.9355338371593399
Rab6b,Rab6b,0.5
Rpl30,Rpl37a,0.8901978215526443
Rpl30,Rps13,0.9306242869770592
Rpl30,Rpl34,0.9316771673054436
Rpl34,Rpl37a,0.941181589416322
Rpl34,Rpl37,0.9809584124507517
Rnd3,Rnd3,0.5
Sumo2,Tdp2,0.5
Tdp2,Tdp2,0.5
Rbbp5,Paxip1,0.6206102646393459
Rbbp5,Rbbp5,0.6936499247804244
Rbbp5,Ash2l,0.6696143528798619
Rbbp5,Dpy30,0.5735769177982736
Ash2l,Paxip1,0.6056402785111719
Lmo4,Lmo4,0.5
Hnrnpk,Hnrnpu,0.5
Ndel1,Pafah1b1,0.5072904449465916
Ndel1,Ndel1,0.5146675302723775
Rps7,Rps13,0.9696558499684057
Rps13,Rps11,0.9634850555849004
Ppp1ca,Ppp1ca,0.5
Ppp1ca,Ppp1r9b,0.5
Rps8,Rps11,0.6680448254876363
Rps11,Rps4x,0.897142711849657
Rps14,Rps26,0.8223232469354926
Rps14,Rps28,0.7648392661245002
Rps26,Rps28,0.7747430504656007
Rps10,Rps12,0.771703552446627
Snrpe,Snrpg,0.5
Snrpd1,Snrpd2,0.5
Esrrg,Esrrg,0.5
Dynlrb1,Dynlrb1,0.5
Crybb2,Crybb2,0.5
Kmt5c,Kmt5c,0.6188280772167201
Brdt,Brdt,0.8030233599735999
Orc1,Orc1,0.6188280772167201
Gnb1,Gng2,0.49999999999999994
Gnb1,Trpm1,0.49999999999999994
Crabp1,Crabp1,0.5
Rps27a,Rps27a,0.6065434920340601
Rps27a,Rps12,0.6504358552613925
Pafah1b1,Pafah1b1,0.5036236903236107
Hspa8,Mef2d,0.5
Hspa8,Bag2,0.5
Bag2,Bag2,0.5
Tpt1,Tpt1,0.5
Eif4e,Eif4e,0.5
Eif4e,Eif4ebp2,0.5
Eif4e,Eif4ebp1,0.5
Ppp1cc,Ppp1cc,0.5
Sumo1,Nr2c1,0.5096454476751564
Nr2c1,Pml,0.5044755710716827
Ppp3ca,Ppp3r1,0.49999999999999994
Ppp3ca,Myoz2,0.49999999999999994
Ppp2r1a,Ppp2r1a,0.5114970095972527
Tuba4a,Tuba4a,0.5173312966878678
Tuba4a,Tubb2a,0.5348685588820189
Tubb2a,Tuba1c,0.5348685588820189
Tubb2a,Tubb2a,0.570151496475155
Vash2,Vash2,0.5544578414515797
Tuba1c,Tuba1c,0.5173312966878678
Cbx1,Cbx1,0.7674832621892831
Abcb9,Abcb9,0.6188737023204336
Smpdl3a,Smpdl3a,0.5
Kpnb1,Kpnb1,0.5
Traf3ip2,Ikbke,0.5503221098970007
Clec4f,Clec4f,0.5
Cyld,Bcl3,0.5775476590824669
Ticam1,Tbk1,0.8602877150533956
Itpr3,Itpr3,0.5
Sema3e,Plxnd1,0.5
Plxnd1,Plxnd1,0.5
Plxnd1,Gipc1,0.5
Sycp3,Sycp3,0.5
Ctps2,Ctps2,0.5
Smad1,Smad4,0.585437459573311
Smad1,Zeb2,0.5812213487181069
Smad4,Smad4,0.562829509165248
Smad4,Smad2,0.5238719756888458
Zeb2,Smad5,0.5897980991599381
Casp4,Casp4,0.5
Casp4,Gsdmd,0.5
Gsdmd,Gsdmd,0.5
Tbk1,Sting1,0.7014620994801236
Tbk1,Optn,0.7014621140851627
Tbk1,Zbp1,0.745823406738377
Tbk1,Azi2,0.6540000216005746
Tbk1,Tbk1,0.9053223975940283
Ncoa1,Ncoa1,0.5
F7,Pofut1,0.5142765125350405
Pofut1,Pofut1,0.5375748416805832
Evl,Evl,0.5
Nherf1,Slc34a1,0.5
Slc34a1,Nherf4,0.5
Slc34a1,Nherf2,0.5
Slc34a1,Pdzk1,0.5
Stx4,Stxbp3,0.5
Stxbp3,Stxbp3,0.5
H2bc1,H2bc1,0.5
H2bc1,H2ac1,0.5
H2ac1,H2ac1,0.5
Ctps1,Ctps1,0.5
Cct3,Cct3,0.5
Arf1,Arf1,0.5
Erh,Erh,0.5
Bbc3,Bbc3,0.5900810188296886
Cdh8,Cdh8,0.5
Mafk,Nfe2l2,0.5118874001363732
Lrp8,Reln,0.5060883898096797
Lrp8,Mapk8ip2,0.5046540397090765
Cdh6,Cdh6,0.5
Khk,Khk,0.5
Kif20a,Kif20a,0.5
Gipc1,Sema4b,0.5000000000000001
Gipc1,Myo6,0.5000000000000001
Gipc1,Gipc1,0.5000000000000001
S100a13,S100a13,0.5
Etv6,Etv6,0.5
Bpifa1,Bpifa1,0.5
Psme1,Psme1,0.5
Psme1,Psme2,0.5
Psme2,Psme2,0.5
Frzb,Frzb,0.5
Crmp1,Crmp1,0.5
Kcnk2,Kcnk2,0.5
Smad5,Smad5,0.6420126002512893
Tarbp2,Dicer1,0.5
Myo7a,Myo7a,0.5
Eya1,Six1,0.5
Eya1,Six2,0.5
Fbxl21,Skp1,0.6843951599090375
Fbxl21,Cul1,0.7367585803083688
Cxadr,Jaml,0.5
Sirpa,Sirpa,0.5
Neo1,Neo1,0.5
Ang3,Ang3,0.5
Jdp2,Jdp2,0.5
Brca2,Rad51,0.5
Sos1,Crk,0.7199669412133776
Tgfbr1,Tgfbr2,0.588063401868427
Gabpb1,Gabpa,0.5
Cd80,Cd274,0.5
Cd274,Pdcd1,0.5
Cd274,Cd274,0.5
Col8a1,Col8a1,0.5
Uba1,Uba1,0.5
Pdcd1,Pdcd1,0.5
Pdcd1,Pdcd1lg2,0.5
Ctnna2,Ctnna2,0.612989017134058
Apc,Ptpn13,0.5678833323166314
Cacna1s,Cacnb1,0.5
Mmp11,Mmp11,0.5
Runx1,Runx1,0.5
Runx1,Cbfb,0.5
Msx2,Maged1,0.5
Itk,Itk,0.5
Nfkb2,Nfkb2,0.7687143582691129
Btg2,Cnot7,0.5
Cnot7,Cnot6l,0.5
Smpd1,Smpd1,0.5
Cdk16,Ccny,0.5
Ptgs2,Ptgs2,0.5
Fabp5,Fabp5,0.5
Fmn1,Tcerg1,0.5
Ptprg,Ptprg,0.5
Ptprg,Cntn4,0.5
Ptprg,Cntn6,0.5
Cntn4,Cntn4,0.5
Cntn6,Cntn6,0.5
Intu,Wdpcp,0.5
Zscan2,Zscan2,0.5
Ebf1,Ebf1,0.5
Plk1,Plk1,0.5
Plk1,Fbxo43,0.5
Hgf,Hgf,0.5
Eps8,Eps8,0.5
Eps8,Abi1,0.5
Abi1,Cyfip2,0.5
Abi1,Wasf2,0.5
Mitf,Mitf,0.5
Gcnt1,Gcnt1,0.5
Unc79,Unc80,0.5
Traf3ip1,Traf3ip1,0.5
Ptcd3,Mrps31,0.5
Ptcd3,Mrps10,0.5
Ptcd3,Mrps35,0.5
Ptcd3,Mrps5,0.5
Ptcd3,Mrps24,0.5
Ptcd3,Mrps33,0.5
Mrps31,Mrps10,0.5
Mrps31,Mrps35,0.5
Mrps31,Mrps24,0.5
Mrps31,Mrps14,0.5
Mrps31,Mrps33,0.5
Mrps10,Mrps35,0.5
Mrps10,Mrps24,0.5
Mrps10,Mrps14,0.5
Mrps35,Mrps24,0.5
Mrps35,Mrps33,0.5
Mrps35,Dap3,0.5
Mrps5,Mrps18b,0.5
Mrps5,Mrps24,0.5
Mrps5,Mrps14,0.5
Mrps5,Mrps22,0.5
Mrps5,Mrps33,0.5
Mrps24,Mrps14,0.5
Mrps24,Mrps33,0.5
Mrps33,Mrps14,0.5
Dok7,Dok7,0.5
Dok7,Musk,0.5
Musk,Musk,0.5
Myo3b,Espn,0.5
Espn,Espn,0.5
Zbtb48,Zbtb48,0.5
Trim71,Trim71,0.5
Trim72,Trim72,0.5
Malt1,Bcl10,0.5
Lrfn1,Lrfn1,0.5000069076720273
H2-T22,H2-T22,0.5
Insc,Gpsm2,0.5
Gpsm2,Gpsm2,0.5
Tgtp2,Tgtp2,0.5
Sting1,Sting1,0.6001350474779121
Sting1,Ddx41,0.5380461825607498
Plbd2,Plbd2,0.5
Disp1,Shh,0.5
Shh,Shh,0.5
Ttyh2,Ttyh2,0.5
Mecp2,Atrx,0.5256187956359721
Mecp2,Smarca2,0.5256187956359721
Mecp2,Tbl1xr1,0.5335143734902958
Ang4,Ang4,0.5
Pot1b,Acd,0.5
Acd,Pot1,0.5
Mpnd,Mpnd,0.5
Cnnm2,Cnnm2,0.5
Cnnm2,Ptp4a1,0.5
Cd96,Cd96,0.5
Apcdd1,Apcdd1,0.5
Crtc2,Crtc2,0.5
Hvcn1,Hvcn1,0.5
Xxylt1,Xxylt1,0.5
Arhgef16,Arhgef16,0.5000160231493155
Pik3r6,Pik3cg,0.5
Pik3cg,Pik3r5,0.5
Kmt5b,Kmt5b,0.5
Hdhd2,Hdhd2,0.5
Sdk1,Sdk1,0.5
Adgrb1,Adgrb1,0.5
Aak1,Aak1,0.5
Bahcc1,Bahcc1,0.5
Btrc,Nfe2l2,0.529055044889736
Btrc,Skp1,0.5570475781265414
Skp1,Cul1,0.6461680141306756
Skap2,Skap2,0.5
Tfcp2l1,Tfcp2,0.5
Nlrc4,Nlrc4,0.5
Nlrc4,Naip2,0.5
Nlrc4,Naip5,0.5
Zc3hav1,Zc3hav1,0.5
Myrf,Myrf,0.5
Snx21,Snx21,0.5
Samd5,Epha5,0.5
Ubash3a,Ubash3a,0.5
Bbs1,Bbs9,0.5
Bbs1,Bbs4,0.5
Bbs1,Bbs7,0.5
Bbs1,Ttc8,0.5
Bbs1,Bbs2,0.5
Bbs1,Bbs5,0.5
Bbs9,Bbs2,0.5
Bbs4,Bbs2,0.5
Bbs7,Bbs2,0.5
Ttc8,Bbs2,0.5
Snx25,Snx25,0.5
Tln2,Tln2,0.5
Homer2,Homer2,0.5
Abl2,Abl2,0.5
Lhfpl5,Lhfpl5,0.5
Lhfpl5,Pcdh15,0.5
Pcdh15,Cdh23,0.5
Pcdh15,Pcdh15,0.5
Pcdh15,Ush1c,0.5
Arap1,Arap1,0.5
Arap1,Sh3kbp1,0.5
Sh3kbp1,Sh3kbp1,0.5
Rc3h1,Rc3h1,0.5
Zc3h12a,Zc3h12a,0.5
Zc3h12c,Zc3h12c,0.5
Rassf5,Rassf5,0.5
Trpm3,Trpm3,0.5
Cobl,Cobl,0.5
Cobl,Dbnl,0.5
Mief2,Mief2,0.5
Kdm6b,Kdm6b,0.5
Mdc1,Mdc1,0.5
Havcr1,Havcr1,0.5
Brsk1,Brsk1,0.5
Dnm1l,Dnm1l,0.5000014867720031
Vps54,Vps54,0.5
Znrf3,Znrf3,0.5
Znrf3,Rspo2,0.5
Mks1,Cc2d2a,0.5
Mks1,B9d1,0.5
Wwc1,Wwc1,0.5000030460104787
Wwc1,Lats1,0.5000016075759296
Lats1,Mob1b,0.5000004217051596
Lats1,Lats1,0.5000008484213654
Arcn1,Arcn1,0.5000000000000001
Xrcc1,Xrcc1,0.5
Cttn,Cttn,0.5
Cttn,Wasl,0.5
Kcnh1,Kcnh1,0.5
Tiam1,Tiam1,0.5
Satb1,Satb1,0.5
Klra7,Klra7,0.5
Lama2,Lama2,0.5
Map3k12,Map3k12,0.5
Samhd1,Samhd1,0.5
Igf1r,Igf1r,0.5
Marco,Marco,0.5
Gas7,Gas7,0.5
Pdzk1,Pdzk1,0.5
Dvl2,Dvl2,0.5
Dvl2,Vangl2,0.5
Reln,Reln,0.5030262129944452
Ripk3,Mlkl,0.5700830249920381
Ripk3,Ripk3,0.6844540050463108
Dbp,Tef,0.5
Tef,Tef,0.5
Xiap,Diablo,0.5
Xiap,Htra2,0.5
Adipoq,Adipoq,0.5
Tmpo,Tmpo,0.5
Map3k2,Map2k5,0.5
Crk,Crk,0.7082882969950579
Trpc6,Trpc6,0.5
Mapre1,Mapre1,0.5
Irf9,Stat2,0.5
Jarid2,Suz12,0.6345699936285911
Jarid2,Eed,0.6451755825797842
Suz12,Eed,0.6451755825797842
Eed,Aebp2,0.6176876463101386
Il10rb,Il10rb,0.5
Il10rb,Il22ra1,0.5
Il10rb,Il22,0.5
Il22ra1,Il22ra1,0.5
Il22ra1,Il22,0.5
Rgl2,Rgl2,0.5
Pik3c2a,Pik3c2a,0.5
Dyrk1a,Dyrk1a,0.5
Mre11,Nbn,0.5
Slc6a3,Pick1,0.5
Cntn2,Cntn2,0.5
Tnfaip2,Tnfaip2,0.5
Chi3l1,Chi3l1,0.5
Uqcrc2,Uqcrc2,0.9622258059960609
Slc35a1,Slc35a1,0.5
Sox17,Sox17,0.5
Rev3l,Mad2l2,0.5
Mad2l2,Rev1,0.5
Trim25,Trim25,0.5
Rad21,Smc3,0.5
Smc3,Smc1a,0.5000000000000001
Smc3,Smc3,0.5
Crygc,Crygc,0.5
Grid1,Grid1,0.5
Pacsin1,Pacsin1,0.5
Kcnj11,Kcnj11,0.5
Lag3,Lag3,0.5
Lbp,Lbp,0.5
Pdcd4,Pdcd4,0.5
Npm1,Npm1,0.5
Klk8,Klk8,0.5
Cltc,Cltc,0.5
Nlgn2,Nlgn2,0.5
Nlgn3,Nlgn3,0.5000069076720273
Lgi1,Lgi1,0.5
Sh2b1,Sh2b1,0.6169164153414688
Jak3,Jak3,0.5
Siglec1,Siglec1,0.5
Thrsp,Mid1ip1,0.5
Med22,Med30,0.5
Med22,Med18,0.5
Med22,Med8,0.5
Med22,Med11,0.5
Med30,Med11,0.5
Med18,Med8,0.5
Med18,Med11,0.5
Med8,Med11,0.5
Wwtr1,Wwtr1,0.5
Tsn,Tsn,0.5
Tsn,Tsnax,0.5
Sh3gl2,Sh3gl2,0.5
Ift52,Ift52,0.5
Mcf2l,Mcf2l,0.5
Nr6a1,Nr6a1,0.5
Hand1,Hand1,0.5
Omp,Omp,0.5
Myo6,Myo6,0.5
Myo6,Gipc2,0.5
Gipc2,Gipc2,0.5
Usp18,Usp18,0.5
Dazl,Dazl,0.5
Rgn,Rgn,0.5
Gapdhs,Gapdhs,0.5
Nqo1,Nqo1,0.5
Plk4,Plk4,0.5
Igkv5-39,Igkv5-39,0.5
Fnip1,Fem1b,0.5
Fem1b,Fem1b,0.5
Git1,Git1,0.6261923658077027
Git1,Arhgef7,0.5664911704074764
Arhgef7,Arhgef7,0.5350344152267744
Arhgef7,Git2,0.5174137455856301
Brsk2,Brsk2,0.5
Brme1,Brme1,0.5
Brme1,Hsf2bp,0.5
Hsf2bp,Hsf2bp,0.5
Carmil1,Carmil1,0.5
Nipbl,Smc1a,0.5000000000000001
Smc1a,Smc1a,0.5000000000000001
Prmt6,Prmt6,0.5
Dhx37,Dhx37,0.5
Paxip1,Kmt2c,0.5285414601043961
Ippk,Ippk,0.5
Lrig3,Lrig3,0.5
Mrps7,Mettl15,0.5
Mrps7,Dap3,0.5
Snx19,Snx19,0.5
Smchd1,Smchd1,0.5
Ttyh3,Ttyh3,0.5
Xpo1,Xpo1,0.5
Adat2,Adat3,0.5
Ano6,Ano6,0.5
Nrxn3,Nrxn3,0.5
Bend3,Bend3,0.5
Cachd1,Cachd1,0.5
Cachd1,Fzd5,0.5
Msl1,Msl1,0.5
Ado,Ado,0.5
Nup98,Rae1,0.5
Trim45,Trim45,0.5
Rigi,Rigi,0.5
Rictor,Prr5,0.5173653293612709
Rictor,Mapkap1,0.5457044002433585
Rev1,Polh,0.5
Rev1,Polk,0.5
Tlr13,Tlr13,0.5
Magi1,Magi1,0.5
S100a15a,S100a15a,0.5
Sdk2,Sdk2,0.5
Ranbp10,Ranbp10,0.5
Cd200r4,Cd200r4,0.5
Tha1,Tha1,0.5
Tiam2,Tiam2,0.5
Fmnl3,Fmnl3,0.5
Topbp1,Topbp1,0.5
Dna2,Dna2,0.5
Syne2,Sun2,0.5
Sun2,Sun2,0.5
Syne1,Atp1b4,0.5
Atp1b4,Snw1,0.5
Kyat3,Kyat3,0.5
Tifa,Tifa,0.5
Tifa,Tifab,0.5
Tifab,Tifab,0.5
Scn4b,Scn4b,0.5
Trpm4,Trpm4,0.5
Mycbp2,Mycbp2,0.5
Cep120,Cep120,0.5
Kirrel2,Kirrel2,0.5
Elp1,Elp3,0.5
Elp3,Elp2,0.5
Adgrl3,Adgrl3,0.5
Adgrl3,Flrt3,0.5
Adgrl3,Flrt2,0.5
Flrt3,Flrt3,0.5
Flrt2,Flrt2,0.5
Pum2,Pum2,0.5
Mogs,Mogs,0.5
Fancd2,Fanci,0.5
Fanci,Fanci,0.5
Camsap3,Katnb1,0.5
Camsap3,Wdr47,0.5
Camsap3,Katna1,0.5
Katnb1,Katnb1,0.5
Katnb1,Aspm,0.5
Katnb1,Katna1,0.5
Wdr47,Wdr47,0.5
Katna1,Aspm,0.5
Trim56,Trim56,0.5
Gstm7,Gstm7,0.5
Crybg3,Crybg3,0.5
Kirrel1,Kirrel1,0.5
Efcab9,Catsperz,0.5
Lrrc8a,Lrrc8a,0.5
Lrrc8a,Lrrc8c,0.5
Lrrc8c,Lrrc8c,0.5
Gadl1,Gadl1,0.5
Rhbdf2,Adam17,0.5
Ric8b,Gnal,0.5
Gnal,Gnal,0.5
Lrfn4,Lrfn4,0.5
Baiap2l2,Baiap2l2,0.5
Dnajb13,Dnajb13,0.5
Dnajb13,Rsph4a,0.5
Dnajb13,Nme5,0.5
Dnajb13,Dydc2,0.5
Dnajb13,Rsph9,0.5
Rsph4a,Rsph4a,0.5
Rsph4a,Rsph1,0.5
Rsph4a,Nme5,0.5
Rsph4a,Dydc2,0.5
Rsph4a,Rsph9,0.5
Rsph4a,Rsph3b,0.5
Nme5,Dydc2,0.5
Nme5,Rsph9,0.5
Nme5,Rsph3b,0.5
Dydc2,Rsph9,0.5
Dydc2,Rsph3b,0.5
Rsph9,Rsph1,0.5
Rsph9,Rsph9,0.5
Rsph9,Rsph3b,0.5
Dixdc1,Dixdc1,0.5
Trrap,Atxn7,0.5
Trrap,Kat2a,0.5
Atxn7,Kat2a,0.5
Kat2a,Tada3,0.5
Kat2a,Taf6l,0.5
Kat2a,Taf9,0.5
Kat2a,Taf5l,0.5
Kat2a,Tada1,0.5
Kat2a,Kat2a,0.5
Amigo1,Amigo1,0.5
Mrps18b,Mrps27,0.5
Mrps18b,Mrps16,0.5
Mrps18b,Mrps22,0.5
Mrps18b,Mrps34,0.5
Mrps16,Mrps22,0.5
Mrps16,Mrps34,0.5
Mrps22,Mrps34,0.5
Mrps34,Mrps27,0.5
Rnaseh2b,Rnaseh2c,0.5
Rnaseh2b,Rnaseh2a,0.5
Rnaseh2c,Rnaseh2a,0.5
Mgat4a,Mgat4a,0.5
H2-M10.4,H2-M10.4,0.5
Lair1,Lair1,0.5
Ubash3b,Ubash3b,0.5
Sult2a8,Sult2a8,0.5
Enpp6,Enpp6,0.5
Mief1,Mief1,0.5
Tiprl,Tiprl,0.5
Ehd2,Ehd2,0.5
Rnf41,Rnf41,0.5
Dtd2,Dtd2,0.5
Clic6,Clic6,0.5
Tbl1xr1,Tbl1xr1,0.5166581815850233
Pnma2,Pnma2,0.5
Ano1,Ano1,0.5
Marf1,Marf1,0.5
Pnpla2,Plin5,0.5
Pnpla2,Abhd5,0.5
Abhd5,Plin1,0.5
Kctd7,Kctd7,0.5
Smarcal1,Smarcal1,0.5
Ndufv3,Ndufv1,0.9341884192659254
Unk,Unk,0.5
Cadm2,Cadm2,0.5
Cdh7,Cdh7,0.5
Eif4e2,Eif4e2,0.5
Gldn,Gldn,0.5
Qsox1,Qsox1,0.5
Mob1b,Mob1b,0.5000002096072175
Sgsm1,Rab9a,0.5
Bicd1,Bicd1,0.5
Kirrel3,Kirrel3,0.5
Clasp2,Clasp2,0.5
Cptp,Cptp,0.5
Slc26a9,Slc26a9,0.5
Azin2,Oaz3,0.5
Ttpa,Ttpa,0.5
Tmem266,Tmem266,0.5
Dock10,Dock10,0.5
Lrrc4c,Ntng1,0.5
Vps26b,Vps26b,0.5
Atg5,Atg12,0.5001156129867077
Tmem120a,Tmem120a,0.5
Metrn,Metrn,0.5
Aida,Aida,0.5
Rtkn,Rhoa,0.5
Rhoa,Arhgdia,0.5
Arl3,Arl3,0.49999999999999994
Cgas,Cgas,0.5
Zfp57,Zfp57,0.5
Crbn,Crbn,0.5
Ppfibp1,Ppfibp1,0.5
Endov,Endov,0.5
Rsad2,Rsad2,0.5
Micu2,Micu2,0.5
