Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality	in_pdb_source
Q924X6	Q9ERE9	Lrp8	Mapk8ip2	10827173:0018:LC:binary|10827199:0018:LC:binary	10090	True	False
Q924X6	Q9WVI9	Lrp8	Mapk8ip1	10827173:0018:LC:binary|10827199:0018:LC:binary	10090	True	False
Q93092	Q93092	Taldo1	Taldo1	PDB_2CWN:0114:LC:binary|PDB_2E1D:0114:LC:binary	10090	True	True
Q96EQ9	Q96EQ9	Prdm9	Prdm9	24095733:0114:LC:binary	10090	True	True
Q99104	Q99104	Myo5a	Myo5a	20018767:0020:LC:binary|20133809:0020:LC:binary|23798443:0114:LC:binary|33158857:0114:LC:binary|36490350:0114:LC:binary	10090	True	True
Q99104	Q99LE1	Myo5a	Rilpl2	23798443:0114:LC:binary	10090	True	True
Q99J21	Q99J21	Mcoln1	Mcoln1	28936784:0114:LC:binary|29019981:0114:LC:binary|35131932:0114:LC:binary	10090	True	True
Q99J83	Q9CQY1	Atg5	Atg12	12482611:0018:LC:binary|12482611:0096:LC:binary|12665549:0007:LC:binary|20723759:0007:LC:binary|35449600:0096:LC:binary	10090	True	False
Q99J95	Q9QWV9	Cdk9	Ccnt1	20593818:0096:LC:binary|22922464:0006:LC:binary	10090	True	False
Q99J99	Q99J99	Mpst	Mpst	28079151:0114:LC:binary	10090	True	True
Q99JB4	Q99JB4	Klrb1b	Klrb1b	30397201:0114:LC:binary	10090	True	True
Q99JB6	Q99JB6	Foxp3	Foxp3	16769892:0007:LC:binary|38030726:0114:LC:binary	10090	True	True
Q99JB8	Q99JB8	Pacsin3	Pacsin3	22573331:0114:LC:binary	10090	True	True
Q99JF5	Q99JF5	Mvd	Mvd	PDB_3F0N:0114:LC:binary	10090	True	True
Q99JR6	Q99JR6	Nmnat3	Nmnat3	32250733:0114:LC:binary	10090	True	True
Q99JV5	Q99JV5	Stard4	Stard4	12011453:0114:LC:binary|26168008:0114:LC:binary	10090	True	True
Q99JW4	Q9EPC1	Lims1	Parva	11331308:0006:LC:binary|12432066:0006:LC:binary	10090	True	False
Q99JX3	Q99JX3	Gorasp2	Gorasp2	28617811:0114:LC:binary|PDB_5GML:0114:LC:binary	10090	True	True
Q99JX3	Q9D8B7	Gorasp2	Jam3	28617811:0114:LC:binary	10090	True	True
Q99JX3	Q9JI59	Gorasp2	Jam2	28617811:0114:LC:binary	10090	True	True
Q99JY1	Q9QUK6	Tirap	Tlr4	19378012:0090:LC:binary|19948740:0007:LC:binary	10090	True	False
Q99JY9	Q9CVB6	Actr3	Arpc2	33353942:0114:LC:binary	10090	True	True
Q99JY9	Q9JM76	Actr3	Arpc3	33353942:0114:LC:binary	10090	True	True
Q99K10	Q99K10	Nlgn1	Nlgn1	18084303:0114:LC:binary	10090	True	True
Q99K23	Q99K23	Ufsp2	Ufsp2	21228277:0114:LC:binary	10090	True	True
Q99KK2	Q99KK2	Cmas	Cmas	14636592:0114:LC:binary|19666032:0114:LC:binary	10090	True	True
Q99KQ4	Q99KQ4	Nampt	Nampt	16783373:0114:LC:binary|16783377:0067:LC:binary|16783377:0071:LC:binary|16783377:0114:LC:binary|36873168:0114:LC:binary	10090	True	True
Q99L88	Q9D2N4	Sntb1	Dtna	16857187:0096:LC:binary|9214383:0019:LC:binary	10090	True	False
Q99LC3	Q9CPP6	Ndufa10	Ndufa5	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
Q99LC3	Q9CQ54	Ndufa10	Ndufc2	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
Q99LC3	Q9CQY9	Ndufa10	Ndufc1	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
Q99LC4	Q99LC4	Igh	Igh	16407202:0114:LC:binary|17400249:0114:LC:binary|23740974:0114:LC:binary|29408873:0114:LC:binary|30571096:0114:LC:binary|PDB_2A1W:0114:LC:binary|PDB_2AI0:0114:LC:binary|PDB_2GSI:0114:LC:binary|PDB_5MP3:0114:LC:binary	10090	True	True
Q99LE1	Q99LE1	Rilpl2	Rilpl2	23798443:0114:LC:binary	10090	True	True
Q99LG4	Q99LG4	Ttc5	Ttc5	22362889:0114:LC:binary	10090	True	True
Q99LI7	Q99LI7	Cstf3	Cstf3	17386263:0114:LC:binary	10090	True	True
Q99LM9	Q9JHD2	Tada1	Kat2a	20508642:0006:LC:binary|20946988:0096:LC:binary	10090	True	False
Q99LY9	Q9CQ54	Ndufs5	Ndufc2	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
Q99LY9	Q9CQ91	Ndufs5	Ndufa3	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
Q99LY9	Q9CQH3	Ndufs5	Ndufb5	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
Q99LY9	Q9DCJ5	Ndufs5	Ndufa8	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
Q99LY9	Q9ERS2	Ndufs5	Ndufa13	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
Q99M71	Q99M71	Epdr1	Epdr1	31316816:0114:LC:binary	10090	True	True
Q99MB1	Q99MB1	Tlr3	Tlr3	18420935:0114:LC:binary|19451267:0007:LC:binary|36631495:0114:LC:binary|PDB_7DA7:0114:LC:binary|PDB_7DAS:0114:LC:binary	10090	True	True
Q99ME6	Q9CSN1	Atp1b4	Snw1	17592128:0018:LC:binary|26939788:0018:LC:binary	10090	True	False
Q99MH5	Q9D3X8	Nme5	Dydc2	38191553:0114:LC:binary	10090	True	True
Q99MH5	Q9D9V4	Nme5	Rsph9	38191553:0114:LC:binary	10090	True	True
Q99MH5	Q9DA80	Nme5	Rsph3b	38191553:0114:LC:binary	10090	True	True
Q99ML1	Q99ML1	Bbc3	Bbc3	18462686:0114:LC:binary	10090	True	True
Q99MV1	Q99MV1	Tdrd1	Tdrd1	22996915:0114:LC:binary	10090	True	True
Q99MZ3	Q9CQV8	Mlxipl	Ywhab	PDB_4GNT:0114:LC:binary	10090	True	True
Q99N84	Q99N87	Mrps18b	Mrps5	35676484:0114:LC:binary	10090	True	True
Q99N84	Q9CPX7	Mrps18b	Mrps16	35676484:0114:LC:binary	10090	True	True
Q99N84	Q9CXW2	Mrps18b	Mrps22	35676484:0114:LC:binary	10090	True	True
Q99N84	Q9JIK9	Mrps18b	Mrps34	35676484:0114:LC:binary	10090	True	True
Q99N87	Q9CQE3	Mrps5	Mrps17	35676484:0114:LC:binary	10090	True	True
Q99N87	Q9CQV5	Mrps5	Mrps24	35676484:0114:LC:binary	10090	True	True
